timestamp_ns,value
1354000000,0.000
1355000000,0.000
1356000000,0.000
1357000000,0.000
1358000000,0.000
1359000000,0.000
1360000000,0.000
1361000000,0.000
1362000000,0.000
1363000000,0.000
1364000000,0.000
1365000000,0.000
1366000000,0.000
1367000000,0.000
1368000000,0.000
1369000000,0.000
1370000000,0.000
1371000000,0.000
1372000000,0.000
1373000000,0.000
1374000000,0.000
1375000000,0.000
1376000000,0.000
1377000000,0.000
1378000000,0.000
1379000000,0.000
1380000000,0.000
1381000000,0.000
1382000000,0.000
1383000000,0.000
1384000000,0.000
1385000000,0.000
1386000000,0.000
1387000000,0.000
1388000000,0.000
1389000000,0.000
1390000000,0.000
1391000000,0.000
1392000000,0.000
1393000000,0.000
1394000000,0.000
1395000000,0.000
1396000000,0.000
1397000000,0.000
1398000000,0.000
1399000000,0.000
1400000000,0.000
1401000000,0.000
1402000000,0.000
1403000000,0.000
1404000000,0.000
1405000000,0.000
1406000000,0.000
1407000000,0.000
1408000000,0.000
1409000000,0.000
1410000000,0.000
1411000000,0.000
1412000000,0.000
1413000000,0.000
1414000000,0.000
1415000000,0.000
1416000000,0.000
1417000000,0.000
1418000000,0.000
1419000000,0.000
1420000000,0.000
1421000000,0.000
1422000000,0.000
1423000000,0.000
1424000000,0.000
1425000000,0.000
1426000000,0.000
1427000000,0.000
1428000000,0.000
1429000000,0.000
1430000000,0.000
1431000000,0.000
1432000000,0.000
1433000000,0.000
1434000000,0.000
1435000000,0.000
1436000000,0.000
1437000000,0.000
1438000000,0.000
1439000000,0.000
1440000000,0.000
1441000000,0.000
1442000000,0.000
1443000000,0.000
1444000000,0.000
1445000000,0.000
1446000000,0.000
1447000000,0.000
1448000000,0.000
1449000000,0.000
1450000000,0.000
1451000000,0.000
1452000000,0.000
1453000000,0.000
1454000000,0.000
1455000000,0.000
1456000000,0.000
1457000000,0.000
1458000000,0.000
1459000000,0.000
1460000000,0.000
1461000000,0.000
1462000000,0.000
1463000000,0.000
1464000000,0.000
1465000000,0.000
1466000000,0.000
1467000000,0.000
1468000000,0.000
1469000000,0.000
1470000000,0.000
1471000000,0.000
1472000000,0.000
1473000000,0.000
1474000000,0.000
1475000000,0.000
1476000000,0.000
1477000000,0.000
1478000000,0.000
1479000000,0.000
1480000000,0.000
1481000000,0.000
1482000000,0.000
1483000000,0.000
1484000000,0.000
1485000000,0.000
1486000000,0.000
1487000000,0.000
1488000000,0.000
1489000000,0.000
1490000000,0.000
1491000000,0.000
1492000000,0.000
1493000000,0.000
1494000000,0.000
1495000000,0.000
1496000000,0.000
1497000000,0.000
1498000000,0.000
1499000000,0.000
1500000000,0.000
1501000000,0.000
1502000000,0.000
1503000000,0.000
1504000000,0.000
1505000000,0.000
1506000000,0.000
1507000000,0.000
1508000000,0.000
1509000000,0.000
1510000000,0.000
1511000000,0.000
1512000000,0.000
1513000000,0.000
1514000000,0.000
1515000000,0.000
1516000000,0.000
1517000000,0.000
1518000000,0.000
1519000000,0.000
1520000000,0.000
1521000000,0.000
1522000000,0.000
1523000000,0.000
1524000000,0.000
1525000000,0.000
1526000000,0.000
1527000000,0.000
1528000000,0.000
1529000000,0.000
1530000000,0.000
1531000000,0.000
1532000000,0.000
1533000000,0.000
1534000000,0.000
1535000000,0.000
1536000000,0.000
1537000000,0.000
1538000000,0.000
1539000000,0.000
1540000000,0.000
1541000000,0.000
1542000000,0.000
1543000000,0.000
1544000000,0.000
1545000000,0.000
1546000000,0.000
1547000000,0.000
1548000000,0.000
1549000000,0.000
1550000000,0.000
1551000000,0.000
1552000000,0.000
1553000000,0.000
1554000000,0.000
1555000000,0.000
1556000000,0.000
1557000000,0.000
1558000000,0.000
1559000000,0.000
1560000000,0.000
1561000000,0.000
1562000000,0.000
1563000000,0.000
1564000000,0.000
1565000000,0.000
1566000000,0.000
1567000000,0.000
1568000000,0.000
1569000000,0.000
1570000000,0.000
1571000000,0.000
1572000000,0.000
1573000000,0.000
1574000000,0.000
1575000000,0.000
1576000000,0.000
1577000000,0.000
1578000000,0.000
1579000000,0.000
1580000000,0.000
1581000000,0.000
1582000000,0.000
1583000000,0.000
1584000000,0.000
1585000000,0.000
1586000000,0.000
1587000000,0.000
1588000000,0.000
1589000000,0.000
1590000000,0.000
1591000000,0.000
1592000000,0.000
1593000000,0.000
1594000000,0.000
1595000000,0.000
1596000000,0.000
1597000000,0.000
1598000000,0.000
1599000000,0.000
1600000000,0.000
1601000000,0.000
1602000000,0.000
1603000000,0.000
1604000000,0.000
1605000000,0.000
1606000000,0.000
1607000000,0.000
1608000000,0.000
1609000000,0.000
1610000000,0.000
1611000000,0.000
1612000000,0.000
1613000000,0.000
1614000000,0.000
1615000000,0.000
1616000000,0.000
1617000000,0.000
1618000000,0.000
1619000000,0.000
1620000000,0.000
1621000000,0.000
1622000000,0.000
1623000000,0.000
1624000000,0.000
1625000000,0.000
1626000000,0.000
1627000000,0.000
1628000000,0.000
1629000000,0.000
1630000000,0.000
1631000000,0.000
1632000000,0.000
1633000000,0.000
1634000000,0.000
1635000000,0.000
1636000000,0.000
1637000000,0.000
1638000000,0.000
1639000000,0.000
1640000000,0.000
1641000000,0.000
1642000000,0.000
1643000000,0.000
1644000000,0.000
1645000000,0.000
1646000000,0.000
1647000000,0.000
1648000000,0.000
1649000000,0.000
1650000000,0.000
1651000000,0.000
1652000000,0.000
1653000000,0.000
1654000000,0.000
1655000000,0.000
1656000000,0.000
1657000000,0.000
1658000000,0.000
1659000000,0.000
1660000000,0.000
1661000000,0.000
1662000000,0.000
1663000000,0.000
1664000000,0.000
1665000000,0.000
1666000000,0.000
1667000000,0.000
1668000000,0.000
1669000000,0.000
1670000000,0.000
1671000000,0.000
1672000000,0.000
1673000000,0.000
1674000000,0.000
1675000000,0.000
1676000000,0.000
1677000000,0.000
1678000000,0.000
1679000000,0.000
1680000000,0.000
1681000000,0.000
1682000000,0.000
1683000000,0.000
1684000000,0.000
1685000000,0.000
1686000000,0.000
1687000000,0.000
1688000000,0.000
1689000000,0.000
1690000000,0.000
1691000000,0.000
1692000000,0.000
1693000000,0.000
1694000000,0.000
1695000000,0.000
1696000000,0.000
1697000000,0.000
1698000000,0.000
1699000000,0.000
1700000000,0.000
1701000000,0.000
1702000000,0.000
1703000000,0.000
1704000000,0.000
1705000000,0.000
1706000000,0.000
1707000000,0.000
1708000000,0.000
1709000000,0.000
1710000000,0.000
1711000000,0.000
1712000000,0.000
1713000000,0.000
1714000000,0.000
1715000000,0.000
1716000000,0.000
1717000000,0.000
1718000000,0.000
1719000000,0.000
1720000000,0.000
1721000000,0.000
1722000000,0.000
1723000000,0.000
1724000000,0.000
1725000000,0.000
1726000000,0.000
1727000000,0.000
1728000000,0.000
1729000000,0.000
1730000000,0.000
1731000000,0.000
1732000000,0.000
1733000000,0.000
1734000000,0.000
1735000000,0.000
1736000000,0.000
1737000000,0.000
1738000000,0.000
1739000000,0.000
1740000000,0.000
1741000000,0.000
1742000000,0.000
1743000000,0.000
1744000000,0.000
1745000000,0.000
1746000000,0.000
1747000000,0.000
1748000000,0.000
1749000000,0.000
1750000000,0.000
1751000000,0.000
1752000000,0.000
1753000000,0.000
1754000000,0.000
1755000000,0.000
1756000000,0.000
1757000000,0.000
1758000000,0.000
1759000000,0.000
1760000000,0.000
1761000000,0.000
1762000000,0.000
1763000000,0.000
1764000000,0.000
1765000000,0.000
1766000000,0.000
1767000000,0.000
1768000000,0.000
1769000000,0.000
1770000000,0.000
1771000000,0.000
1772000000,0.000
1773000000,0.000
1774000000,0.000
1775000000,0.000
1776000000,0.000
1777000000,0.000
1778000000,0.000
1779000000,0.000
1780000000,0.000
1781000000,0.000
1782000000,0.000
1783000000,0.000
1784000000,0.000
1785000000,0.000
1786000000,0.000
1787000000,0.000
1788000000,0.000
1789000000,0.000
1790000000,0.000
1791000000,0.000
1792000000,0.000
1793000000,0.000
1794000000,0.000
1795000000,0.000
1796000000,0.000
1797000000,0.000
1798000000,0.000
1799000000,0.000
1800000000,0.000
1801000000,0.000
1802000000,0.000
1803000000,0.000
1804000000,0.000
1805000000,0.000
1806000000,0.000
1807000000,0.000
1808000000,0.000
1809000000,0.000
1810000000,0.000
1811000000,0.000
1812000000,0.000
1813000000,0.000
1814000000,0.000
1815000000,0.000
1816000000,0.000
1817000000,0.000
1818000000,0.000
1819000000,0.000
1820000000,0.000
1821000000,0.000
1822000000,0.000
1823000000,0.000
1824000000,0.000
1825000000,0.000
1826000000,0.000
1827000000,0.000
1828000000,0.000
1829000000,0.000
1830000000,0.000
1831000000,0.000
1832000000,0.000
1833000000,0.000
1834000000,0.000
1835000000,0.000
1836000000,0.000
1837000000,0.000
1838000000,0.000
1839000000,0.000
1840000000,0.000
1841000000,0.000
1842000000,0.000
1843000000,0.000
1844000000,0.000
1845000000,0.000
1846000000,0.000
1847000000,0.000
1848000000,0.000
1849000000,0.000
1850000000,0.000
1851000000,0.000
1852000000,0.000
1853000000,0.000
1854000000,0.000
1855000000,0.000
1856000000,0.000
1857000000,0.000
1858000000,0.000
1859000000,0.000
1860000000,0.000
1861000000,0.000
1862000000,0.000
1863000000,0.000
1864000000,0.000
1865000000,0.000
1866000000,0.000
1867000000,0.000
1868000000,0.000
1869000000,0.000
1870000000,0.000
1871000000,0.000
1872000000,0.000
1873000000,0.000
1874000000,0.000
1875000000,0.000
1876000000,0.000
1877000000,0.000
1878000000,0.000
1879000000,0.000
1880000000,0.000
1881000000,0.000
1882000000,0.000
1883000000,0.000
1884000000,0.000
1885000000,0.000
1886000000,0.000
1887000000,0.000
1888000000,0.000
1889000000,0.000
1890000000,0.000
1891000000,0.000
1892000000,0.000
1893000000,0.000
1894000000,0.000
1895000000,0.000
1896000000,0.000
1897000000,0.000
1898000000,0.000
1899000000,0.000
1900000000,0.000
1901000000,0.000
1902000000,0.000
1903000000,0.000
1904000000,0.000
1905000000,0.000
1906000000,0.000
1907000000,0.000
1908000000,0.000
1909000000,0.000
1910000000,0.000
1911000000,0.000
1912000000,0.000
1913000000,0.000
1914000000,0.000
1915000000,0.000
1916000000,0.000
1917000000,0.000
1918000000,0.000
1919000000,0.000
1920000000,0.000
1921000000,0.000
1922000000,0.000
1923000000,0.000
1924000000,0.000
1925000000,0.000
1926000000,0.000
1927000000,0.000
1928000000,0.000
1929000000,0.000
1930000000,0.000
1931000000,0.000
1932000000,0.000
1933000000,0.000
1934000000,0.000
1935000000,0.000
1936000000,0.000
1937000000,0.000
1938000000,0.000
1939000000,0.000
1940000000,0.000
1941000000,0.000
1942000000,0.000
1943000000,0.000
1944000000,0.000
1945000000,0.000
1946000000,0.000
1947000000,0.000
1948000000,0.000
1949000000,0.000
1950000000,0.000
1951000000,0.000
1952000000,0.000
1953000000,0.000
1954000000,0.000
1955000000,0.000
1956000000,0.000
1957000000,0.000
1958000000,0.000
1959000000,0.000
1960000000,0.000
1961000000,0.000
1962000000,0.000
1963000000,0.000
1964000000,0.000
1965000000,0.000
1966000000,0.000
1967000000,0.000
1968000000,0.000
1969000000,0.000
1970000000,0.000
1971000000,0.000
1972000000,0.000
1973000000,0.000
1974000000,0.000
1975000000,0.000
1976000000,0.000
1977000000,0.000
1978000000,0.000
1979000000,0.000
1980000000,0.000
1981000000,0.000
1982000000,0.000
1983000000,0.000
1984000000,0.000
1985000000,0.000
1986000000,0.000
1987000000,0.000
1988000000,0.000
1989000000,0.000
1990000000,0.000
1991000000,0.000
1992000000,0.000
1993000000,0.000
1994000000,0.000
1995000000,0.000
1996000000,0.000
1997000000,0.000
1998000000,0.000
1999000000,0.000
2000000000,0.000
2001000000,0.000
2002000000,0.000
2003000000,0.000
2004000000,0.000
2005000000,0.000
2006000000,0.000
2007000000,0.000
2008000000,0.000
2009000000,0.000
2010000000,0.000
2011000000,0.000
2012000000,0.000
2013000000,0.000
2014000000,0.000
2015000000,0.000
2016000000,0.000
2017000000,0.000
2018000000,0.000
2019000000,0.000
2020000000,0.000
2021000000,0.000
2022000000,0.000
2023000000,0.000
2024000000,0.000
2025000000,0.000
2026000000,0.000
2027000000,0.000
2028000000,0.000
2029000000,0.000
2030000000,0.000
2031000000,0.000
2032000000,0.000
2033000000,0.000
2034000000,0.000
2035000000,0.000
2036000000,0.000
2037000000,0.000
2038000000,0.000
2039000000,0.000
2040000000,0.000
2041000000,0.000
2042000000,0.000
2043000000,0.000
2044000000,0.000
2045000000,0.000
2046000000,0.000
2047000000,0.000
2048000000,0.000
2049000000,0.000
2050000000,0.000
2051000000,0.000
2052000000,0.000
2053000000,0.000
2054000000,0.000
2055000000,0.000
2056000000,0.000
2057000000,0.000
2058000000,0.000
2059000000,0.000
2060000000,0.000
2061000000,0.000
2062000000,0.000
2063000000,0.000
2064000000,0.000
2065000000,0.000
2066000000,0.000
2067000000,0.000
2068000000,0.000
2069000000,0.000
2070000000,0.000
2071000000,0.000
2072000000,0.000
2073000000,0.000
2074000000,0.000
2075000000,0.000
2076000000,0.000
2077000000,0.000
2078000000,0.000
2079000000,0.000
2080000000,0.000
2081000000,0.000
2082000000,0.000
2083000000,0.000
2084000000,0.000
2085000000,0.000
2086000000,0.000
2087000000,0.000
2088000000,0.000
2089000000,0.000
2090000000,0.000
2091000000,0.000
2092000000,0.000
2093000000,0.000
2094000000,0.000
2095000000,0.000
2096000000,0.000
2097000000,0.000
2098000000,0.000
2099000000,0.000
2100000000,0.000
2101000000,0.000
2102000000,0.000
2103000000,0.000
2104000000,0.000
2105000000,0.000
2106000000,0.000
2107000000,0.000
2108000000,0.000
2109000000,0.000
2110000000,0.000
2111000000,0.000
2112000000,0.000
2113000000,0.000
2114000000,0.000
2115000000,0.000
2116000000,0.000
2117000000,0.000
2118000000,0.000
2119000000,0.000
2120000000,0.000
2121000000,0.000
2122000000,0.000
2123000000,0.000
2124000000,0.000
2125000000,0.000
2126000000,0.000
2127000000,0.000
2128000000,0.000
2129000000,0.000
2130000000,0.000
2131000000,0.000
2132000000,0.000
2133000000,0.000
2134000000,0.000
2135000000,0.000
2136000000,0.000
2137000000,0.000
2138000000,0.000
2139000000,0.000
2140000000,0.000
2141000000,0.000
2142000000,0.000
2143000000,0.000
2144000000,0.000
2145000000,0.000
2146000000,0.000
2147000000,0.000
2148000000,0.000
2149000000,0.000
2150000000,0.000
2151000000,0.000
2152000000,0.000
2153000000,0.000
2154000000,0.000
2155000000,0.000
2156000000,0.000
2157000000,0.000
2158000000,0.000
2159000000,0.000
2160000000,0.000
2161000000,0.000
2162000000,0.000
2163000000,0.000
2164000000,0.000
2165000000,0.000
2166000000,0.000
2167000000,0.000
2168000000,0.000
2169000000,0.000
2170000000,0.000
2171000000,0.000
2172000000,0.000
2173000000,0.000
2174000000,0.000
2175000000,0.000
2176000000,0.000
2177000000,0.000
2178000000,0.000
2179000000,0.000
2180000000,0.000
2181000000,0.000
2182000000,0.000
2183000000,0.000
2184000000,0.000
2185000000,0.000
2186000000,0.000
2187000000,0.000
2188000000,0.000
2189000000,0.000
2190000000,0.000
2191000000,0.000
2192000000,0.000
2193000000,0.000
2194000000,0.000
2195000000,0.000
2196000000,0.000
2197000000,0.000
2198000000,0.000
2199000000,0.000
2200000000,0.000
2201000000,0.000
2202000000,0.000
2203000000,0.000
2204000000,0.000
2205000000,0.000
2206000000,0.000
2207000000,0.000
2208000000,0.000
2209000000,0.000
2210000000,0.000
2211000000,0.000
2212000000,0.000
2213000000,0.000
2214000000,0.000
2215000000,0.000
2216000000,0.000
2217000000,0.000
2218000000,0.000
2219000000,0.000
2220000000,0.000
2221000000,0.000
2222000000,0.000
2223000000,0.000
2224000000,0.000
2225000000,0.000
2226000000,0.000
2227000000,0.000
2228000000,0.000
2229000000,0.000
2230000000,0.000
2231000000,0.000
2232000000,0.000
2233000000,0.000
2234000000,0.000
2235000000,0.000
2236000000,0.000
2237000000,0.000
2238000000,0.000
2239000000,0.000
2240000000,0.000
2241000000,0.000
2242000000,0.000
2243000000,0.000
2244000000,0.000
2245000000,0.000
2246000000,0.000
2247000000,0.000
2248000000,0.000
2249000000,0.000
2250000000,0.000
2251000000,0.000
2252000000,0.000
2253000000,0.000
2254000000,0.000
2255000000,0.000
2256000000,0.000
2257000000,0.000
2258000000,0.000
2259000000,0.000
2260000000,0.000
2261000000,0.000
2262000000,0.000
2263000000,0.000
2264000000,0.000
2265000000,0.000
2266000000,0.000
2267000000,0.000
2268000000,0.000
2269000000,0.000
2270000000,0.000
2271000000,0.000
2272000000,0.000
2273000000,0.000
2274000000,0.000
2275000000,0.000
2276000000,0.000
2277000000,0.000
2278000000,0.000
2279000000,0.000
2280000000,0.000
2281000000,0.000
2282000000,0.000
2283000000,0.000
2284000000,0.000
2285000000,0.000
2286000000,0.000
2287000000,0.000
2288000000,0.000
2289000000,0.000
2290000000,0.000
2291000000,0.000
2292000000,0.000
2293000000,0.000
2294000000,0.000
2295000000,0.000
2296000000,0.000
2297000000,0.000
2298000000,0.000
2299000000,0.000
2300000000,0.000
2301000000,0.000
2302000000,0.000
2303000000,0.000
2304000000,0.000
2305000000,0.000
2306000000,0.000
2307000000,0.000
2308000000,0.000
2309000000,0.000
2310000000,0.000
2311000000,0.000
2312000000,0.000
2313000000,0.000
2314000000,0.000
2315000000,0.000
2316000000,0.000
2317000000,0.000
2318000000,0.000
2319000000,0.000
2320000000,0.000
2321000000,0.000
2322000000,0.000
2323000000,0.000
2324000000,0.000
2325000000,0.000
2326000000,0.000
2327000000,0.000
2328000000,0.000
2329000000,0.000
2330000000,0.000
2331000000,0.000
2332000000,0.000
2333000000,0.000
2334000000,0.000
2335000000,0.000
2336000000,0.000
2337000000,0.000
2338000000,0.000
2339000000,0.000
2340000000,0.000
2341000000,0.000
2342000000,0.000
2343000000,0.000
2344000000,0.000
2345000000,0.000
2346000000,0.000
2347000000,0.000
2348000000,0.000
2349000000,0.000
2350000000,0.000
2351000000,0.000
2352000000,0.000
2353000000,0.000
2354000000,0.000
2355000000,0.000
2356000000,0.000
2357000000,0.000
2358000000,0.000
2359000000,0.000
2360000000,0.000
2361000000,0.000
2362000000,0.000
2363000000,0.000
2364000000,0.000
2365000000,0.000
2366000000,0.000
2367000000,0.000
2368000000,0.000
2369000000,0.000
2370000000,0.000
2371000000,0.000
2372000000,0.000
2373000000,0.000
2374000000,0.000
2375000000,0.000
2376000000,0.000
2377000000,0.000
2378000000,0.000
2379000000,0.000
2380000000,0.000
2381000000,0.000
2382000000,0.000
2383000000,0.000
2384000000,0.000
2385000000,0.000
2386000000,0.000
2387000000,0.000
2388000000,0.000
2389000000,0.000
2390000000,0.000
2391000000,0.000
2392000000,0.000
2393000000,0.000
2394000000,0.000
2395000000,0.000
2396000000,0.000
2397000000,0.000
2398000000,0.000
2399000000,0.000
2400000000,0.000
2401000000,0.000
2402000000,0.000
2403000000,0.000
2404000000,0.000
2405000000,0.000
2406000000,0.000
2407000000,0.000
2408000000,0.000
2409000000,0.000
2410000000,0.000
2411000000,0.000
2412000000,0.000
2413000000,0.000
2414000000,0.000
2415000000,0.000
2416000000,0.000
2417000000,0.000
2418000000,0.000
2419000000,0.000
2420000000,0.000
2421000000,0.000
2422000000,0.000
2423000000,0.000
2424000000,0.000
2425000000,0.000
2426000000,0.000
2427000000,0.000
2428000000,0.000
2429000000,0.000
2430000000,0.000
2431000000,0.000
2432000000,0.000
2433000000,0.000
2434000000,0.000
2435000000,0.000
2436000000,0.000
2437000000,0.000
2438000000,0.000
2439000000,0.000
2440000000,0.000
2441000000,0.000
2442000000,0.000
2443000000,0.000
2444000000,0.000
2445000000,0.000
2446000000,0.000
2447000000,0.000
2448000000,0.000
2449000000,0.000
2450000000,0.000
2451000000,0.000
2452000000,0.000
2453000000,0.000
2454000000,0.000
2455000000,0.000
2456000000,0.000
2457000000,0.000
2458000000,0.000
2459000000,0.000
2460000000,0.000
2461000000,0.000
2462000000,0.000
2463000000,0.000
2464000000,0.000
2465000000,0.000
2466000000,0.000
2467000000,0.000
2468000000,0.000
2469000000,0.000
2470000000,0.000
2471000000,0.000
2472000000,0.000
2473000000,0.000
2474000000,0.000
2475000000,0.000
2476000000,0.000
2477000000,0.000
2478000000,0.000
2479000000,0.000
2480000000,0.000
2481000000,0.000
2482000000,0.000
2483000000,0.000
2484000000,0.000
2485000000,0.000
2486000000,0.000
2487000000,0.000
2488000000,0.000
2489000000,0.000
2490000000,0.000
2491000000,0.000
2492000000,0.000
2493000000,0.000
2494000000,0.000
2495000000,0.000
2496000000,0.000
2497000000,0.000
2498000000,0.000
2499000000,0.000
2500000000,0.000
2501000000,0.000
2502000000,0.000
2503000000,0.000
2504000000,0.000
2505000000,0.000
2506000000,0.000
2507000000,0.000
2508000000,0.000
2509000000,0.000
2510000000,0.000
2511000000,0.000
2512000000,0.000
2513000000,0.000
2514000000,0.000
2515000000,0.000
2516000000,0.000
2517000000,0.000
2518000000,0.000
2519000000,0.000
2520000000,0.000
2521000000,0.000
2522000000,0.000
2523000000,0.000
2524000000,0.000
2525000000,0.000
2526000000,0.000
2527000000,0.000
2528000000,0.000
2529000000,0.000
2530000000,0.000
2531000000,0.000
2532000000,0.000
2533000000,0.000
2534000000,0.000
2535000000,0.000
2536000000,0.000
2537000000,0.000
2538000000,0.000
2539000000,0.000
2540000000,0.000
2541000000,0.000
2542000000,0.000
2543000000,0.000
2544000000,0.000
2545000000,0.000
2546000000,0.000
2547000000,0.000
2548000000,0.000
2549000000,0.000
2550000000,0.000
2551000000,0.000
2552000000,0.000
